-1.000000000000000000e+00,1.736938476562500000e+01,-1.000000000000000000e+00,-7.500000000000000000e-01,-7.500000000000000000e-01,-1.250000000000000000e+00,-1.000000000000000000e+00,-7.500000000000000000e-01,-7.500000000000000000e-01,-7.500000000000000000e-01,-1.000000000000000000e+00,-1.250000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.250000000000000000e+00,-5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01
5.396032714843750000e+01,5.213470458984375000e+01,5.615423583984375000e+01,5.269908142089843750e+01,4.345532226562500000e+01,5.204486083984375000e+01,4.216888427734375000e+01,4.976950073242187500e+01,4.487484741210937500e+01,5.444720458984375000e+01,6.218124008178710938e+01,5.489837646484375000e+01,2.740625000000000000e+01,5.853244018554687500e+01,6.144395446777343750e+01,5.172454833984375000e+01,5.241915893554687500e+01,6.648876953125000000e+01,6.168279266357421875e+01,4.604486083984375000e+01
